enrollee_id,target
21066,0.13564631319565848
32817,0.07393665404279606
24938,0.12575845372425415
2837,0.2593143003462603
1157,0.04780080778566951
33154,0.2594356408386293
27434,0.14169021824078387
15056,0.09178681877427289
2555,0.10408285655363891
19701,0.0442970047666341
25529,0.07072920005617363
17070,0.1261981625451933
26053,0.07097913582980615
30684,0.06070269342181304
2815,0.12392334967383233
31291,0.0540022257079932
26903,0.12507065232982217
32889,0.16347265657476728
20873,0.07793863360385833
27921,0.1215606595612776
16150,0.07273371594441848
31345,0.0949072178499541
13375,0.12305896527144868
12369,0.20309247021583482
30180,0.0810791080453478
33355,0.0644367291446059
2417,0.06529823738188967
30481,0.10658045279003688
5540,0.1269468521084499
32713,0.07475839154055697
263,0.405046268224262
20373,0.18285917068708243
4991,0.1453530313929536
24045,0.17431169477202144
17697,0.11874900764484875
30866,0.11636702353973806
12996,0.12992779914741792
25973,0.034010845314654294
18035,0.2379547628802
8980,0.09540083508260637
6515,0.28177284218505033
24754,0.09278281685429457
3901,0.10460621763066841
8499,0.20966165505511283
6139,0.05333921968070332
31696,0.07152778867059387
24611,0.08531785667138538
18882,0.06822629307568864
11713,0.30875965395402716
7027,0.1307245237067224
23513,0.08802666530643002
3013,0.12090532914943097
11584,0.17907032206191512
24451,0.1472593514828792
17738,0.1999878570235174
30028,0.20804046081005342
9366,0.21667885026720685
25896,0.1156808538752079
29281,0.15002746573344547
31222,0.11684436989540302
11790,0.12735012677865107
15533,0.21124500194111945
10055,0.1655161771315695
32053,0.20455370860670422
9977,0.14846212669648653
30111,0.1403102331776255
20140,0.14015004866173128
24780,0.1078760198556539
33097,0.08865478434308714
1312,0.10537197068522519
8694,0.03577372701281107
14127,0.10715010268603645
29904,0.13029059367209037
29099,0.06740597694508321
18616,0.049680758674876875
31040,0.36674398980879336
28643,0.12058841996273684
7132,0.14943641034633365
30579,0.06285586492765641
19419,0.12358151251290966
7835,0.04692483146205401
11957,0.14202282912495143
20303,0.1058067373563219
20120,0.08777994021216777
24434,0.12745705749009797
25972,0.055006222725676866
10442,0.10241706888404642
24285,0.2642907617085049
8925,0.1635382256864689
26227,0.1335172158304373
15960,0.08756189317132047
28482,0.17667262878441925
23555,0.07261417613243862
10319,0.1155217950333223
9717,0.146564948865528
24606,0.3613377371496028
4545,0.12297067996656881
30371,0.16606096711717683
10309,0.10519705157485452
11076,0.05676894469527381
14411,0.4361548116729942
18403,0.07626351832522565
30763,0.21551251910165867
10772,0.05304524816803411
10597,0.05412363072552439
6940,0.08856169509333384
14149,0.3512178034771315
30682,0.11962263763995298
33089,0.10189475533683788
28300,0.11101308347731187
28024,0.08674163860115651
15923,0.1291118726814535
23021,0.03481748383937412
9271,0.20719035270229658
24649,0.14796403932562874
25717,0.16730114140824975
21247,0.13384264567764262
2302,0.05494906737054842
32609,0.1150890471971719
27506,0.09381544934913451
30403,0.19302597469016097
6612,0.110298169487111
14011,0.1332063903521077
22398,0.07695633790072884
13659,0.10630617501175568
7087,0.09195619888422907
33044,0.09769813706553114
29659,0.17512329683587693
23199,0.09546580907016303
1093,0.10556913840158032
12165,0.07823303902566303
27636,0.04424168242293506
11850,0.2513676204747054
1929,0.08845918657689754
31747,0.2728792067456522
29506,0.13004913754113345
10320,0.0947986803825374
4209,0.09173988382999122
28190,0.08441024680333768
26665,0.232928434120196
13817,0.1422235215198552
2899,0.3903624914755121
8530,0.15049810627362023
28742,0.12182594608795162
4944,0.14588222558665515
16458,0.3664491868857633
23632,0.19298497524786018
7422,0.1619271507750236
14564,0.07716340381686601
18967,0.14119812920619662
12862,0.1689948357819465
18021,0.12528667845433922
27748,0.1428225078822184
1683,0.10736768694093132
13043,0.13934976036387922
274,0.09596389081677431
30001,0.05329757903108159
19300,0.23839455938085535
25154,0.15645974508546165
1387,0.09878473277405503
6261,0.10995028786795374
22427,0.2374002174720411
1348,0.1078327742186517
23959,0.14551548718585666
24455,0.09344988446071317
6441,0.255039995504772
13576,0.08479158862191069
21421,0.08769019477523285
18542,0.09681107318084968
2303,0.11652882441527179
4541,0.10874043204596724
22275,0.0683465331388063
14004,0.17595375759479728
2246,0.09409018632481139
23304,0.22141815336259366
28181,0.11666177034231592
28971,0.13930650549813278
10488,0.26862708768483357
23594,0.15675312259584784
25132,0.05645676307151516
11381,0.12215900925627764
8885,0.09056914741155538
23577,0.06063003589030509
26207,0.10249282178253914
11901,0.146564948865528
27544,0.133368816980801
30808,0.038488459654663396
4629,0.1312067060967846
8110,0.10190115058301162
28621,0.16082981690649864
30647,0.07199847979268288
8427,0.056358652744045494
14577,0.12690551610442993
28792,0.2093115158468576
17562,0.11138852932969401
22218,0.3317840127078151
4942,0.19326084375101985
29970,0.08796807972484275
5829,0.1630366689940547
4243,0.06852578102078115
7600,0.06799345096219292
16780,0.0645835376329329
4979,0.09365651171534477
4473,0.1865395986978397
13871,0.0791585080047731
5314,0.1398730823635171
20327,0.1393748515491826
29210,0.13477044737449764
10237,0.08034632803951992
26825,0.1300024321827442
32970,0.09912762928239
13250,0.38506939047688604
7381,0.15126789402444818
30473,0.1924807282438376
9636,0.0842591939101406
31683,0.14999945307233437
19525,0.31254406481623814
31584,0.09043749516931655
18901,0.1823193057930874
340,0.03471217837248218
28881,0.2957174035953658
29003,0.07775706100230753
23445,0.31970754453289024
19486,0.12521371597739483
26531,0.23301526507337672
15476,0.11470404558913391
8078,0.0927079041438154
9731,0.17078722025323856
5959,0.2227598831729802
10208,0.07640005626076778
11322,0.13326978692436547
1118,0.07689217847400996
15482,0.11699397146949729
14191,0.1706758844008899
31824,0.059505982143110495
9215,0.37057407066746156
17787,0.06191395207926396
18472,0.24057836991127587
1142,0.04400763423101588
26038,0.12699484520496113
31976,0.11034242503342846
17174,0.0606296586794826
819,0.13227420911105722
3189,0.059024276569136676
4734,0.14425943281849474
20936,0.1383904254965921
10966,0.17271331634375942
21084,0.08771683564663567
3171,0.1398736014171734
2483,0.20859068119004093
14282,0.09219297717000757
5863,0.20010629046225026
32830,0.2725851717220857
3333,0.10220612723965673
16152,0.11605995086843328
9535,0.1403222184765707
20776,0.10124152361043173
33351,0.13145154960274985
19444,0.230452184523571
15447,0.09928951077903371
17912,0.11443605641820569
11109,0.08826684078502738
21309,0.19542192649913018
29469,0.10996630090696895
3648,0.06555373596819683
11115,0.10080329655079143
14807,0.10630199307856948
18390,0.12923694988852555
27682,0.0939434699609972
25516,0.10332430981355593
27042,0.09634081276561732
9707,0.23128623854114364
4098,0.14866646232630149
16288,0.055868580176962675
29114,0.0994580877649069
920,0.10415575924722123
7015,0.07844836233735276
32618,0.11912918230487145
23029,0.15244342269209993
1273,0.2189256118780333
1154,0.14512880741672368
3382,0.10753732370373763
22533,0.16559800130766694
16613,0.0647353357912697
10591,0.18471242739126784
11702,0.24215529569984015
25036,0.09213924207352944
25908,0.10113689986715241
9328,0.09856141282876782
18570,0.1036099798600233
16377,0.04949276137583104
1918,0.3311994912900845
5016,0.12737510605807423
6799,0.11934071553274661
27432,0.1671020275107223
5084,0.1496688435573613
28274,0.0814207507203896
32752,0.0964019770103002
3515,0.06348370972064753
23754,0.3710975943276876
1062,0.09823791320799628
25454,0.06309744196893198
9996,0.09242635398012951
6373,0.05897799101881097
31597,0.09595796269368177
27118,0.09174306665393832
17264,0.06449419654818436
13980,0.2132637630643544
10147,0.12536675688190752
25488,0.06939848679212089
32686,0.2610232194763566
1493,0.1474809489815909
1843,0.09800689254343763
13780,0.20524103059876486
31797,0.24627899369044878
18719,0.21126796014270172
22422,0.11590723304185378
22859,0.08568428422998255
7547,0.15765420353814746
11759,0.10620665781416022
7582,0.15529914799896233
267,0.14283764062446624
11913,0.111646528144904
7978,0.24329374027489514
27768,0.07685960867828887
27267,0.07706545264966846
11095,0.061091972528687435
8372,0.08169816146557796
5984,0.09013119840019757
30724,0.19201974719823894
12535,0.06876868151794867
7622,0.07018703472370644
26753,0.11938765626279117
9790,0.14341922783062716
16515,0.28333501693937213
8569,0.2601376574592239
7400,0.12043494520952105
1245,0.0672363128021037
18336,0.079614959753051
24528,0.16642236418168263
1382,0.21179034885001746
24352,0.06908353770195273
32543,0.06444182677010532
17036,0.1486591928856583
18120,0.1589981649217444
22560,0.18248655518925203
704,0.055135492319031046
33324,0.3276031488479126
4329,0.1396259264010298
21971,0.10757357936518418
8995,0.19100893876095396
23607,0.10849643806111096
32701,0.06811288365833018
6962,0.13802925918308753
8127,0.045802455354673866
22658,0.07600326009980134
18934,0.07900822896380462
29583,0.08877070087333029
4796,0.09008914201786175
6116,0.04965810396202467
24703,0.08118591737658364
23219,0.1294160373304442
22799,0.052988894104928304
33160,0.0646113966181691
18986,0.12958941743799132
21327,0.2366797981400606
13680,0.08064781230272125
21825,0.10447453289529327
2721,0.13331220713223638
18425,0.21022286459287517
15408,0.12300583107573779
18326,0.399042544904432
10658,0.311780163754956
7070,0.0393647573849103
20876,0.14542446169954976
21114,0.2461517779449035
8472,0.09629154830544458
31563,0.14704185578540033
28846,0.07042161885037485
23053,0.10053549151977897
32028,0.14578563908325895
29784,0.17500648953687994
16997,0.09515767890173714
18355,0.256735498042957
30847,0.09081247604015127
13841,0.12688323545581434
18197,0.07112113599321782
28060,0.08915211735610051
16197,0.22158950292755908
3471,0.08869853030493993
20009,0.09624586875589933
16602,0.07855514601125105
26534,0.1222488216304938
26089,0.07197285963946735
12502,0.07891905825270791
15073,0.20072840501743844
25259,0.15639945481364026
32479,0.13943336876468584
3963,0.09662621659191244
18314,0.12075702140715243
3736,0.11650487839263234
23637,0.2048708021328106
32876,0.08933685273460801
25338,0.0841582701897129
26816,0.28451282207586465
10071,0.10117383993982959
14710,0.13038764644530618
15111,0.09248285587317437
6487,0.2433978922413007
839,0.16085299936923816
14595,0.25372893596124496
23338,0.17070419192925823
793,0.1044907346126234
7619,0.15241235831140662
5086,0.07710023763127424
26231,0.10064578237383343
15727,0.09965024867724961
30631,0.13177516447502222
28466,0.10677072150464376
14801,0.07535898481066237
10950,0.08990365602454212
22709,0.07744806927213259
22876,0.0852276079230369
2343,0.10866963063159603
24009,0.3149784935685218
33140,0.2049113110101762
29717,0.08354408223722443
27130,0.22338528204159336
23368,0.3277795530804032
12526,0.13283486206681508
25760,0.1519060858609817
206,0.12930860069906977
6237,0.09048242369099814
29192,0.09936941456472924
8922,0.10678905559528776
19322,0.1032566523043733
23059,0.0959876229014298
10925,0.07515794642274205
7902,0.13193883685079366
23776,0.0887071838651928
8019,0.06914044119050639
24822,0.08191165342546797
21213,0.07370937013312187
6661,0.11750891817698034
20119,0.20220060332968365
4544,0.06372568881017862
19490,0.18447217288926698
14176,0.1878474627385983
18931,0.06235423617681685
22804,0.2794190601598795
14116,0.11037276480194533
260,0.16016062788417848
14057,0.10095341284446689
15512,0.26666919753711543
25751,0.07173944796224713
10837,0.08549088657846082
18591,0.07975980418466953
20682,0.16805847105092234
9041,0.3203598547218607
21208,0.12092100126661978
19564,0.0724884226071378
9228,0.09902338153948594
20175,0.1691413333003826
25702,0.12376916526783556
31835,0.2676997101593889
1546,0.10960830760046598
24412,0.09699307917716829
26171,0.053916373423137105
28167,0.047984113764318326
5291,0.08307719227131165
3101,0.10615235885236396
19558,0.07644512525205463
23605,0.10784412852776092
13407,0.05453719652621735
6239,0.04626550822175574
5612,0.10492504833192833
4471,0.10264465136684849
27496,0.06356732517394983
17138,0.15012731275134333
1624,0.08210822439966745
6916,0.08029315363155129
15057,0.06089388917100715
10203,0.2725600580062088
2250,0.10412497363415595
20360,0.21465261556556892
11057,0.10543209192860684
25313,0.08193447552306386
10932,0.219037525153747
9493,0.06169548737300896
21771,0.1363997601354267
14028,0.06030446358181996
9204,0.08455556222423642
4185,0.09637391787122386
25606,0.0768433942082681
16076,0.1351032066204182
23791,0.2007906396102799
13760,0.17833324164818734
1960,0.17156174650283113
26095,0.07395706047186645
33117,0.055314406559368354
6386,0.2402406191032708
2453,0.16881852613479267
24851,0.10770072698114207
12998,0.08437034344717605
30429,0.11169130472215134
807,0.0493597071607032
6743,0.0987189768720937
19514,0.25848364021782466
14829,0.4425161199968984
14480,0.18053680544859993
3943,0.3366814325589131
1983,0.36494233560235173
28766,0.07313601936650342
6591,0.07796093109942695
15963,0.12713579612689957
19921,0.10149767437592885
3395,0.3914562244529518
902,0.0982115412915157
3553,0.09595368839347429
5283,0.10762391383633836
28842,0.14416075443280105
603,0.13504607498625174
4671,0.3175244151150354
16661,0.10254774608727828
24803,0.11646244341469188
17449,0.051695187283270175
23709,0.0548211102748294
7123,0.11170085702774354
12569,0.08836499740166688
21568,0.08344632241527772
24889,0.1922277581696969
13958,0.0522084601355675
5663,0.14900118142250285
31319,0.07581793759865602
32844,0.083894949897923
15909,0.15164479838945905
1447,0.09780834907484924
17578,0.17166621449263716
21302,0.21061213782172933
26283,0.11146906250151145
32418,0.12926183506667693
1168,0.1260770794925955
15284,0.0889994087901434
19018,0.13726882168756613
32809,0.24366901712115027
17198,0.12384642696637047
13139,0.20174323935287064
6741,0.1071917818868318
21445,0.2835716249998802
16987,0.10265439981348619
28244,0.0710659748524925
42,0.15826033218651508
11860,0.10263195647396928
14782,0.1055101440498323
16619,0.09651243768511499
17597,0.048006304660979236
7459,0.16214867132442276
2765,0.055366727723604424
23977,0.17701178557475458
26743,0.18671735150249272
13704,0.11137882369410053
17856,0.19276043588086625
6767,0.15732838259414733
4551,0.0789597996216019
5578,0.13035308385861405
31405,0.16597831219139367
21113,0.14302574455568157
32067,0.27533268830997154
4253,0.08554475652112951
13087,0.09303883963211497
32759,0.14641619610002737
6368,0.09997696615351485
28849,0.08115595496515787
32590,0.312574651806938
23442,0.11545852637977476
10149,0.10923933023021704
11792,0.05333357774451041
10201,0.09069299240593455
31963,0.12848976880465685
10139,0.12364436107175422
19046,0.13786474841481297
22109,0.15872321588197924
3207,0.07116275764709828
19203,0.15420643571793052
14733,0.06534965197181031
2606,0.28285765732706686
24469,0.179684274949057
22081,0.15391352093576435
32432,0.10872655502942602
5456,0.07547471714652124
27127,0.10613767218716175
16724,0.10369813006781262
3110,0.04278817158560437
19065,0.07009871989946234
21138,0.0366066044859853
10816,0.14747084441016953
7046,0.09892009427878269
7567,0.10220370533075174
12954,0.07601554461678393
14223,0.0882870331320328
10034,0.054967813798162214
28269,0.07957831107549672
32547,0.12675788428543708
18948,0.3162464486027066
28353,0.2603215634254711
17253,0.09629968003596749
7172,0.07946513612165207
23477,0.08952043225798983
30844,0.12226668528439917
20713,0.33603295541590816
2390,0.06256031271037926
22464,0.3394601135851917
18588,0.10114806043289738
2166,0.08450805457759218
32474,0.11410279131007088
8923,0.07672408443776284
9252,0.42622396249362215
32016,0.057892278775685174
32744,0.1454839963353232
4756,0.08475296400672253
6383,0.20427828992995578
30426,0.3391416376133708
10086,0.14336528552934152
6258,0.09638288583831273
4646,0.22486109775171004
11051,0.11011084812247489
1652,0.3327340067780286
20963,0.23796881464572425
12820,0.0974743340079922
8413,0.1513060087471484
23866,0.04709056857628589
9072,0.046101693016470616
8103,0.03881408207234087
16084,0.30242636805026885
7592,0.16565280498026327
5563,0.1376602411453897
30820,0.1197884806034136
12723,0.09609303698299865
31820,0.31117133249819834
25244,0.09855545059014917
13148,0.13243008295558475
4845,0.23163906932822906
26409,0.22450798413871878
158,0.20375585664182308
32041,0.18386189764674551
6600,0.0740152628487134
27930,0.16148442715402783
20867,0.12642134999366852
4429,0.2727557987723802
19340,0.13833822576374397
15522,0.09411880429328802
29954,0.30816030504230163
9377,0.06846126836464035
2812,0.10123005785217677
21714,0.04639890530072144
12010,0.13798849136336894
618,0.10284803904259514
18418,0.09007775400810465
20058,0.10831103467782043
9545,0.07682387191779157
17361,0.0663763652054453
33024,0.06908292250978731
31154,0.11153817393796257
26258,0.15330910885703483
23460,0.17419266620962034
30985,0.5976098980453806
28872,0.1516353428288233
19324,0.07892933626053095
3282,0.07536853909757027
28158,0.12264443186656615
26943,0.09359299116232983
23816,0.08748884237203003
6929,0.16719667719218068
30746,0.2675947428793017
28487,0.21865182621164447
29963,0.1433255214429744
17181,0.112516818419267
1541,0.13694580630091494
7220,0.15684744859046723
27396,0.04129481905131468
26469,0.0866556835209991
14220,0.06902995909359848
6150,0.14186655751843985
4737,0.14459897379528655
13032,0.10644571430414407
10334,0.08818116928357335
17450,0.3194083255598353
26807,0.09480189932262426
24578,0.14901336830399017
29158,0.11920715771318748
12916,0.1373329923343835
18490,0.07024124473643693
12734,0.23298215947949624
21988,0.1031826863890143
20638,0.2651211059159687
30320,0.108535266380504
9617,0.0883663820255339
7171,0.09660922159705426
23542,0.27114889661938035
23588,0.24508746951734142
16785,0.12157835230407027
18534,0.1015259845222894
4407,0.32078957612522907
6375,0.09013468346602806
8740,0.08182082552444386
8444,0.11560075643241297
26369,0.12775334483059914
11358,0.10105008436409761
14671,0.06642981227644053
24082,0.23599796605232032
4850,0.1731879027593666
23986,0.343617664541103
16237,0.2128636965768074
20355,0.2296161478797242
2298,0.06938222935673488
5639,0.04353450142240291
11520,0.08234791791008432
17545,0.07903219529516825
11974,0.19609693922694416
31876,0.07091603869769977
1839,0.11003752949833465
2592,0.085537193252333
20428,0.15578206320389645
32316,0.04917976482611792
1800,0.24785923200672483
23928,0.20298473656032542
1204,0.13980439452036525
26470,0.10685191747033317
31895,0.18664444363256563
7444,0.15920307679827053
20545,0.06657564049925098
8289,0.08105146630334213
20851,0.12659293171514846
27338,0.4255593958985671
29539,0.10565967014875392
38,0.1250325811181741
32860,0.042666887855143866
29931,0.1271855956442492
5977,0.13598057167689379
19557,0.2574557598683747
26883,0.05334596057987529
25551,0.06448503559148273
25859,0.1386946922100978
17576,0.0908271589881827
26980,0.1067152819367889
3583,0.08867001741714678
25146,0.10160531173938857
5361,0.16794870240866888
1989,0.20638315990881245
7692,0.2531547449697471
19992,0.12687478221195506
18074,0.1122206922362773
4641,0.07870762704235003
10143,0.11869656541548451
4208,0.11464680247658222
623,0.10993188470963475
13738,0.10449581572896811
10877,0.07940153280031909
25816,0.2252198076975167
12199,0.08090837451014765
1006,0.36753279163401237
30593,0.0780466666373754
1197,0.10794182413483015
15304,0.09481414234869005
5345,0.06475052674964923
9198,0.08138624605431416
22510,0.22245837452871653
24791,0.09485865797479087
32943,0.07547314161076975
27348,0.13511062282205086
7401,0.10894572897672333
18004,0.14061716623450418
26893,0.0510537468092615
20279,0.1673275217881842
18610,0.0943120207863112
27495,0.1286157186680732
27067,0.35413510235512585
12293,0.08257008436693143
20088,0.11562836527867268
22020,0.21739240218551995
27634,0.14438343571761425
30565,0.1675397626108785
6805,0.0802329826368105
20722,0.1055154581458162
6041,0.13053667156640716
3270,0.12122038600097862
25703,0.12323629588542565
17603,0.12693885752747508
25390,0.32343390103794034
15397,0.050925719743298514
4561,0.17860917311501312
5177,0.14466132046550753
24847,0.23692840666703074
1310,0.09407981073916581
28422,0.09570747389953117
10389,0.08557400597018205
27294,0.08830260726764133
33322,0.08415406809009689
22179,0.2507571719164124
7947,0.07589864348945098
25122,0.06377262214780648
11767,0.14153779124604912
192,0.09323469831866722
11896,0.1420505835162117
14666,0.4756575972683328
17171,0.06305100508688352
677,0.08162648442184536
3305,0.06397718902081544
13566,0.32751384065040445
17219,0.5109142944907709
26865,0.07737216939836834
14067,0.09419238766966714
2023,0.274027418005882
14852,0.07071189768420276
11559,0.10120506022741635
17563,0.06621091028919417
13057,0.12981216111151506
7284,0.07627975431974399
14155,0.18042834293205268
8660,0.08650905823003371
29077,0.08780084228938831
18612,0.11085839335160078
22707,0.07249181002908003
5048,0.05909362880449886
18987,0.3505492777764663
4248,0.11903571144399498
30148,0.14334273359826155
5234,0.15009318220817
14397,0.13571122204831493
27754,0.11303776225932
24401,0.09360409328000883
30529,0.06799575389587752
18156,0.07928081746027422
2657,0.0659981574120961
24550,0.10742395859940906
7223,0.20645828249690298
11451,0.08133385994598152
24287,0.15135966913115706
13578,0.121335784466419
22628,0.08684770377262953
14362,0.12492662406919575
21901,0.11361736642406425
8823,0.1251589615486927
1514,0.15148658702505718
30104,0.07126442984248309
8300,0.07491846656043039
23793,0.07958376347352157
6759,0.0416750470562302
25671,0.08036558323015267
26722,0.3473544329879446
28592,0.1562263070404295
4861,0.2471360903749667
14280,0.11079497013281979
17551,0.0735991265241188
8459,0.14264484204910224
483,0.07965950321334424
28734,0.07665687747806205
13301,0.0629775988935508
24176,0.07816905284760363
9716,0.19296754087872658
19952,0.07538877409343449
29892,0.13432752767407571
13660,0.08540278492855159
22732,0.09031931668623247
15823,0.1932212736419168
26399,0.30404934819743584
7652,0.20528102208317875
15488,0.05339979921158239
22426,0.08686619606542889
5025,0.06685529598523571
18036,0.08656687536455177
10342,0.11061025206047975
19501,0.26376386063093876
29194,0.09683576386544553
26297,0.18625360461123966
18046,0.09570602349621057
17007,0.12935189306279707
10508,0.09575447685218096
2320,0.10211473231709822
32359,0.05622451408129247
5033,0.066947768385987
6077,0.09182493529860822
30067,0.15309012786253112
2898,0.055431227383146514
32772,0.22720239895755878
26956,0.07298085080457349
11735,0.1396085632007916
22228,0.2460165419786106
15907,0.07898561339409692
17019,0.07382493670429958
11136,0.045072580035559875
16605,0.07275841152118805
10802,0.0911760260775829
4521,0.2029373625389832
3254,0.059801407113193164
10573,0.06762096475273054
19133,0.09336339138205925
406,0.11787808856043953
11300,0.08792502651412347
4071,0.1491720244845765
5230,0.07934803043223129
6861,0.09407059223480722
2404,0.2345231302397918
22691,0.09649636170433289
19458,0.12320379197344208
24693,0.0972687320121349
27243,0.1704565130600107
32379,0.16129406472288998
29768,0.09350463921590829
32456,0.12298292012737297
23046,0.0985565234026457
22031,0.07772040451624053
11793,0.2718443368379315
29254,0.07948644506092584
26894,0.06335252033539453
1730,0.26586241129397253
4300,0.16913089204719
26821,0.22257269260324408
24554,0.0700014416192173
30286,0.09655794814751786
1136,0.06597390840085957
20825,0.096286300750679
17618,0.12350523416033436
10277,0.11958057625312443
27215,0.1468391535554346
7653,0.06943136667133307
29212,0.10931724749224006
21214,0.16355223066407576
12592,0.09601059566746432
9388,0.05732653639143853
23331,0.17615378592101444
28797,0.1362568725783355
29983,0.09975476895353513
20039,0.11967039851536868
29579,0.10535025656621128
13247,0.4127575172430952
24648,0.2192641417039554
21653,0.0985975517434746
15168,0.14290460709015013
4790,0.10010305332815296
965,0.08613033493356567
22792,0.08517284346719119
21658,0.31268297719264737
31419,0.14545292179218028
31476,0.0993597312901587
4026,0.0178239200417924
21859,0.06682714983637404
10612,0.23968501543462284
13171,0.09139930007027354
12298,0.09553438950379975
6710,0.07202698772033292
15876,0.05204273066476742
9639,0.09266176503212825
23957,0.09797997260704204
32083,0.07372279569307452
446,0.23844824871739453
771,0.05678745043066257
7486,0.1328831357588419
7575,0.15744992364516547
11626,0.05051288462408014
32670,0.12193929640778474
26784,0.11768904222030879
20217,0.0915538604530134
17154,0.07540993630453167
56,0.09356827565067105
14018,0.3212962480269356
25326,0.15077346395454777
31418,0.08400519522893213
16205,0.117594034662759
5625,0.10209044047583064
20783,0.09199586481848207
19610,0.10635525230073845
18703,0.07656542187773129
1003,0.03373388079291642
31455,0.19220734276700738
7820,0.0657142166331604
8598,0.27166137315796574
1377,0.1195363087404878
13475,0.11042946838214529
19093,0.048392752831310164
1256,0.08386860936638849
19271,0.14349643941061274
9799,0.12558351484462213
22679,0.0734298707837686
26828,0.10741978889870316
30479,0.058340709350979555
5235,0.1610523464647828
7114,0.18190875344788707
20418,0.24702954000035512
21618,0.03733409744839438
9908,0.11879971823248993
1823,0.23756771297777993
30842,0.12339556396963583
12728,0.10268671690912348
1821,0.05156727866849235
15155,0.06041743344667479
18812,0.309960494593578
22380,0.11394850582503856
8686,0.13486877274320477
24043,0.2064512058677419
19944,0.03633375940038571
26763,0.1316000683293143
30167,0.16962393086766964
3844,0.20700724868266943
33255,0.1617222853578162
14184,0.09692445286408806
18414,0.12806827969377035
3603,0.18440430690701567
26599,0.07097490292759177
23387,0.18698217558070346
11064,0.1833669080547365
17356,0.05105813116154524
377,0.09692478754608128
504,0.16090786740800425
13895,0.1508483696345303
16266,0.214899620261103
10557,0.20599509287737225
27746,0.12252172738392578
21322,0.24321236257421502
26971,0.12247168676859407
4064,0.09362513489297643
15725,0.06253423543463901
32381,0.10349524220651443
23781,0.03387709713814309
31840,0.12613253685107664
17313,0.3644267272087729
26000,0.0940154003236393
16393,0.03683138901643749
32194,0.1879155668385593
13565,0.2910255147165358
4807,0.19521369496762522
14222,0.05348768777127118
11476,0.11643171203222144
9787,0.10290718088106338
14378,0.33487622392445976
2635,0.05884028730158768
28905,0.0742138338888493
22834,0.1478077697885368
13202,0.10741391241180169
3085,0.13908082861094428
11359,0.1431355593577099
31153,0.14536498549469012
12175,0.19564130775158453
14000,0.05024895923983664
29558,0.168746838577136
984,0.07833193381988002
29474,0.06774500673239471
17933,0.08050966700070508
21779,0.12937369425808243
23196,0.14222806863851292
22678,0.1338912281243549
9178,0.06643249374551528
25331,0.12106029051825914
25013,0.08339279408986247
30555,0.18075370159729182
19505,0.08791290001166015
31772,0.06433637800069496
23619,0.18130584730017382
6086,0.2619855588504574
23321,0.31798362946019154
29831,0.11068053679820945
29452,0.27480360652572833
2673,0.08524242887134643
3730,0.10014258685119418
13280,0.15662274582111266
