Id,SalePrice
1845,153155.6135494506
1846,153500.57483476133
1847,168775.39839988906
1848,57620.02418542287
1849,109377.22226135837
1850,119241.23992893571
1851,140538.66267953248
1852,123922.31070879675
1853,125827.52828836313
1854,158850.4563674486
1855,139304.85296201956
1856,227254.21238286613
1857,119353.26727843191
1858,139298.21242859281
1859,121250.63858951176
1860,150758.06457527567
1861,122545.24232661672
1862,335709.40210570366
1863,317626.45346365636
1864,317653.9978906476
1865,322153.85019896255
1866,302906.5667980779
1867,217516.36065528935
1868,305499.8345015243
1869,204818.98998351072
1870,217904.81921680341
1871,233865.6477508071
1872,172139.29884977898
1873,253698.81643309808
1874,161915.47830909476
1875,198130.10972192485
1876,208294.03711790117
1877,208002.64296803897
1878,193609.10406328927
1879,132211.43374867796
1880,138179.83781927766
1881,250476.70690306294
1882,240478.54029020388
1883,186271.65647370467
1884,202594.4928424567
1885,202634.6061551558
1886,272242.69756469975
1887,211719.76109867237
1888,270150.35772510007
1889,173493.87669314723
1890,115819.92718224003
1891,111485.35914254491
1892,106268.189283947
1893,134741.8638270673
1894,124081.45334964317
1895,131307.73685348505
1896,122736.38465428121
1897,122108.03279625309
1898,121379.10385906801
1899,155201.3115864945
1900,158279.7537634571
1901,166084.19998945872
1902,163883.77319220876
1903,238687.06261886552
1904,147327.90641368047
1905,207489.3598301623
1906,99712.99042371854
1907,220073.5989900344
1908,108343.15190965825
1909,130941.06520415453
1910,118379.56926796352
1911,236896.71244566032
1912,347450.59234009305
1913,151708.96796009145
1914,53660.57069137606
1915,305511.00479771534
1916,63647.47288133509
1917,236009.23694960342
1918,137567.75150101414
1919,167964.9122917675
1920,156873.6882994579
1921,383429.1115218606
1922,298858.06622026855
1923,241330.10054093628
1924,239302.1670432331
1925,204229.24598728513
1926,372069.05355497025
1927,126902.3033169543
1928,151886.25689976747
1929,124686.07817869612
1930,125060.2926220103
1931,141360.16319948013
1932,134916.8004033192
1933,173878.90100546114
1934,182526.74220172575
1935,170121.63710696044
1936,181862.2740460035
1937,182866.27824349317
1938,162947.52295296275
1939,267960.7536654349
1940,193247.46786226073
1941,170182.6587265727
1942,163139.3931061478
1943,215404.701850546
1944,358022.1453836342
1945,380858.5452320666
1946,125214.85816965453
1947,271225.9696593975
1948,157882.62098468424
1949,218139.76922320435
1950,177436.75152814382
1951,249436.48418570435
1952,203941.2368924474
1953,176346.82585414549
1954,180184.13884844608
1955,135310.30092823622
1956,319572.9288992512
1957,146984.6809505516
1958,267374.43524969567
1959,144359.07114902456
1960,111316.56139158478
1961,122093.08360743031
1962,98916.89010103974
1963,106110.86478655595
1964,104577.97048990884
1965,146654.9661291162
1966,131895.76533938703
1967,307764.88429048756
1968,447983.77033870434
1969,359591.94702727266
1970,415240.832681444
1971,486618.1704995996
1972,386850.50286442216
1973,267303.9407133372
1974,336326.5481200564
1975,570181.0954958196
1976,274084.2831753601
1977,390614.85157117003
1978,357785.95410069096
1979,303739.7108182643
1980,209384.89151887904
1981,335359.79253389663
1982,219837.44660304647
1983,201160.6722160062
1984,174665.06060114576
1985,219484.6281613856
1986,210283.62389505297
1987,172286.68706388123
1988,174882.6774906687
1989,186089.76021073307
1990,205427.82649039433
1991,236967.7073285454
1992,210220.20558826433
1993,168852.50696839174
1994,224071.82986547032
1995,183543.90265782108
1996,275394.298094298
1997,288185.3460353991
1998,311129.3467558704
1999,296826.81625638343
2000,314210.367922835
2001,267216.7853192079
2002,244843.3286257906
2003,247221.079416439
2004,278082.31724445435
2005,212248.18439066244
2006,209272.46745561378
2007,240913.9529090994
2008,226345.32594950197
2009,191521.79532763278
2010,186404.77625759115
2011,126323.01945638517
2012,168100.77635186948
2013,170458.28263414922
2014,175364.56939672263
2015,193991.38300632767
2016,190795.33706157943
2017,186368.44972690038
2018,116765.81444598213
2019,135393.03540706504
2020,97135.55370051497
2021,101350.91747492593
2022,201000.5874072876
2023,134770.21929817877
2024,283193.2978306466
2025,351270.1401852031
2026,174037.1979920065
2027,167503.9179763798
2028,156175.56864996752
2029,174975.2871701533
2030,246157.2148872929
2031,231551.17415475077
2032,230796.19052088627
2033,231747.6655368848
2034,171678.1422450598
2035,229916.1579904242
2036,197188.44151122222
2037,223989.18731414725
2038,290825.5407231887
2039,223644.56853294262
2040,309469.66365500697
2041,273346.85091983236
2042,211613.93637792591
2043,179036.44386031822
2044,163857.3122937111
2045,198957.76984595635
2046,162403.026090143
2047,141535.09163757454
2048,135603.37649144258
2049,145760.66534713097
2050,160049.656668067
2051,101575.44392209788
2052,121265.47511344432
2053,145581.10267452692
2054,122362.02739358031
2055,156375.82413626328
2056,145388.48953286387
2057,107119.85294419904
2058,217443.4430869469
2059,136203.62964495755
2060,179135.24913934243
2061,169674.8219878253
2062,128055.58295074769
2063,117294.46586217912
2064,138224.9877961763
2065,102037.71166706028
2066,156583.2439362772
2067,97077.8900792817
2068,150723.83688736532
2069,86792.60116265381
2070,117369.94109968476
2071,110871.94460444598
2072,134619.78885189086
2073,128230.5606684598
2074,147270.39655514515
2075,141139.91876424957
2076,120301.24163739242
2077,171256.04115297974
2078,125182.16463239654
2079,115526.95976821489
2080,123006.49065342902
2081,122627.07179755386
2082,118516.44974694548
2083,139484.0391826657
2084,113962.51231484729
2085,117275.21737125814
2086,115870.06002027907
2087,116358.8296962102
2088,103918.88698920883
2089,88505.15237934358
2090,130989.57348331073
2091,112297.82616821326
2092,121058.68429584803
2093,101567.69229736271
2094,106172.3358135085
2095,159622.1648506446
2096,87055.91290038846
2097,98732.11348215396
2098,140977.0253750949
2099,67044.99034414576
2100,61666.12488635926
2101,114845.81895846076
2102,115569.18793087223
2103,99969.68694132651
2104,128703.30443274151
2105,127498.24463740193
2106,74484.09411516415
2107,181533.2243338145
2108,114509.11984480517
2109,111353.8694901809
2110,133305.24762614424
2111,124027.78753844458
2112,142225.468397045
2113,119392.2452956455
2114,138281.87371983493
2115,152873.91008545636
2116,121298.75029365793
2117,148207.94703965445
2118,121915.650721783
2119,125014.88139698755
2120,121073.33255589388
2121,129284.08237657913
2122,122256.36169142697
2123,91761.51856176481
2124,153525.82615532423
2125,124778.08554056696
2126,153865.26888580067
2127,177292.1686391357
2128,126550.34405028062
2129,90531.45875578964
2130,133305.9622866599
2131,162325.15289764744
2132,119340.68987175215
2133,121744.31698954392
2134,123603.86273421095
2135,118507.30868512964
2136,77546.75705893959
2137,100442.55390377119
2138,128794.7785402679
2139,153678.96041859064
2140,141352.21073456778
2141,142031.48570981243
2142,127407.22178093047
2143,155014.59523900386
2144,137717.4310193118
2145,140408.64232686078
2146,157770.18766952978
2147,150330.41113641614
2148,126880.2554800685
2149,144373.90165976365
2150,214800.6396808489
2151,120524.2923326991
2152,180295.12692970125
2153,177971.41451849666
2154,99102.68056889836
2155,137197.7938209468
2156,261448.86609926226
2157,230555.98632978273
2158,234994.8769489789
2159,210071.51105439398
2160,182982.33102726718
2161,231585.0623582048
2162,400253.0839375332
2163,346286.67322150955
2164,238581.61201736276
2165,207646.53681036833
2166,161484.61781475187
2167,210831.16973480282
2168,199597.42786508816
2169,188541.58718882894
2170,203525.6364798237
2171,147300.01774588885
2172,128901.14002047184
2173,164098.7568418986
2174,231382.38264814916
2175,289019.3679081484
2176,306975.9377206833
2177,251788.82273476353
2178,206305.02207517615
2179,137044.95969079743
2180,217155.48942486136
2181,187948.5405701789
2182,222400.14762816933
2183,183477.16172511826
2184,119732.99430265547
2185,116026.33860467665
2186,150913.51833220804
2187,158906.0387298289
2188,150784.47312516562
2189,291947.33420381567
2190,87180.57665641473
2191,75818.56007383365
2192,81416.06945213469
2193,102655.7739350774
2194,106589.11541215793
2195,134375.08156030215
2196,106253.46564237024
2197,117374.48939327801
2198,153961.22867866917
2199,200653.11183170814
2200,154534.296874228
2201,137375.49485958586
2202,208195.98944194365
2203,140041.14155217004
2204,172248.9780996165
2205,127659.45167721243
2206,144292.83113169362
2207,249213.27684289357
2208,272935.64893012133
2209,261292.85910416907
2210,115553.68279351814
2211,121240.01014754364
2212,125542.12169364722
2213,103006.50340736563
2214,129483.92325675716
2215,107294.8320721705
2216,147587.62898521652
2217,67018.45684111478
2218,63860.07744468726
2219,62547.563923419366
2220,57792.74465289173
2221,307503.5265806874
2222,279353.17805588205
2223,276085.6283207374
2224,201419.9368517885
2225,122282.85650852277
2226,194349.0069255257
2227,195861.94923987493
2228,265409.1135082377
2229,260416.32157767363
2230,163066.7017787074
2231,216511.95471307432
2232,181355.1735058146
2233,175226.93508814363
2234,246235.7324523764
2235,228674.06297112777
2236,268768.73232390214
2237,335454.054946024
2238,197775.9061531127
2239,95366.09822556205
2240,153118.87795951005
2241,159105.33372001923
2242,116091.49763482774
2243,122418.3114644355
2244,99301.02037086958
2245,94045.74427431257
2246,127809.72098792286
2247,105550.90357204253
2248,119716.98684752615
2249,118757.76277278173
2250,128000.35096288954
2251,102829.12188994944
2252,189483.92952291013
2253,160717.74391867194
2254,182329.49120607815
2255,188616.22154239842
2256,166219.3449535514
2257,209795.3251334685
2258,152000.06853804347
2259,179631.77397337274
2260,142273.26570034394
2261,196206.2435364344
2262,221019.31429447935
2263,401714.05383923784
2264,593031.6362722368
2265,147441.39962876335
2266,294644.9847044259
2267,424688.93700591126
2268,485418.65027903713
2269,143778.27161834989
2270,185150.31331532673
2271,210089.61294977402
2272,190255.7491966349
2273,154498.0083485649
2274,178880.19153889993
2275,166350.49658375361
2276,183937.89640497827
2277,192839.9831577296
2278,142358.69858872896
2279,116195.55043230331
2280,111423.90300306185
2281,160681.2731277443
2282,178576.57738707672
2283,106657.82262988649
2284,102977.78414709371
2285,137868.44113060506
2286,125830.7724283586
2287,341293.6032273506
2288,292188.87465296726
2289,380674.76477076544
2290,480148.6622747806
2291,336670.4318705597
2292,417218.2621649715
2293,506491.7860916128
2294,394195.5966707888
2295,545977.6214813237
2296,304527.26869738783
2297,334851.21910237474
2298,324274.0296038837
2299,365832.55078206724
2300,351191.3936081089
2301,307585.111699332
2302,253787.26534951024
2303,244707.47628700914
2304,255774.294957774
2305,202396.2730640961
2306,196572.78626968994
2307,207549.44975831942
2308,235718.31740010914
2309,269040.9926312052
2310,209099.9495846364
2311,217971.6193046398
2312,174398.89169417054
2313,169966.90241911222
2314,173815.8183157436
2315,180658.6900988134
2316,193504.91779137976
2317,184798.15721341147
2318,179439.14668790222
2319,185326.79736031327
2320,183213.4934134746
2321,231075.28450712204
2322,185753.28607258075
2323,181320.760471183
2324,177410.6467454845
2325,204400.45141241656
2326,173605.18434906058
2327,198263.50351765644
2328,212983.6769429933
2329,193155.44472507216
2330,183344.06791267288
2331,351808.1305069838
2332,389739.7314239612
2333,319371.38008253876
2334,249613.59189697367
2335,276440.6006224102
2336,310480.2205362051
2337,193380.23946930413
2338,256707.8291110376
2339,203089.08583843696
2340,388199.9298157022
2341,215902.07533417485
2342,223677.64008037068
2343,222369.08861801095
2344,206293.5871129949
2345,226761.70325339836
2346,208466.2286575037
2347,198593.4558067648
2348,237337.45585238078
2349,187001.2982839454
2350,294642.7152085317
2351,248795.43950678234
2352,240446.9474381148
2353,251679.71981960992
2354,141242.80903972624
2355,140123.76342536646
2356,139117.4630736818
2357,186858.33388698852
2358,191395.94536802865
2359,132108.06844830126
2360,117540.0250786998
2361,150138.46059330937
2362,286430.6026811055
2363,127070.88941884972
2364,152627.3286682456
2365,211634.37010811214
2366,194752.2414643264
2367,218588.42602696523
2368,227342.76013706217
2369,216501.38113703794
2370,174765.00781773802
2371,157987.9390011449
2372,192963.51966333136
2373,302199.7872124038
2374,336132.88703203335
2375,239151.05643623573
2376,302106.71035899787
2377,373712.6236103626
2378,160778.51159847266
2379,217659.10365021398
2380,147958.7993574036
2381,175961.81237017643
2382,202982.19245602717
2383,201988.42338209297
2384,248099.4903918865
2385,163101.93944912739
2386,132916.59371217364
2387,136863.89664776006
2388,101454.25424077733
2389,114532.64653474138
2390,158707.35273989328
2391,143897.9297773506
2392,120610.4099008525
2393,178042.15346425067
2394,134495.46153692305
2395,211083.16277546223
2396,138470.51195598705
2397,221279.1249872772
2398,136560.8804371913
2399,76479.5213781235
2400,77990.8293112744
2401,146654.96228291883
2402,134692.81645960183
2403,148568.4845461116
2404,140182.74362430748
2405,160021.53175155245
2406,145915.25877436515
2407,121709.9084776976
2408,140268.56861249488
2409,118715.49011942535
2410,172458.5160520988
2411,114719.92243119286
2412,153278.55397916268
2413,129307.5553635846
2414,137199.87402900626
2415,138582.94273268915
2416,119329.58697177864
2417,131749.58903301726
2418,134172.23577620724
2419,130712.52791669883
2420,124621.05960358534
2421,148190.35022682566
2422,109501.3363698683
2423,108177.22137841546
2424,165280.74503991095
2425,201276.1722341867
2426,126422.0436971879
2427,119042.98947106577
2428,175444.969361612
2429,110010.73981883812
2430,133395.31956708836
2431,108686.78047087786
2432,148848.3806980206
2433,151597.8802995088
2434,143167.69813817003
2435,166143.93112506904
2436,115137.68795416859
2437,106908.64091264707
2438,126107.8675676921
2439,103311.16504404298
2440,123865.2071376115
2441,98308.95084560403
2442,103845.62692767517
2443,124957.37906873287
2444,131800.4757940505
2445,91801.57653423547
2446,121464.11908871411
2447,164741.11241590267
2448,129335.71894161637
2449,112467.3293208877
2450,142914.08642889824
2451,91823.7507642359
2452,205817.32754212557
2453,101592.11058412142
2454,117091.10490663808
2455,128794.31509396175
2456,127725.0124787438
2457,147662.363995666
2458,131995.0113618292
2459,117135.85491149005
2460,143335.14129568698
2461,130963.24298869939
2462,132394.25444684675
2463,124900.61376594845
2464,171912.6960911997
2465,141158.2870830648
2466,124002.57324383192
2467,121347.1660840292
2468,92938.87706797327
2469,88171.14720767079
2470,203681.16835379705
2471,216801.37766237825
2472,159260.29746472187
2473,131203.37556576394
2474,73225.78261910526
2475,215152.50201399025
2476,114762.83816143179
2477,127421.05422472004
2478,150320.62040612934
2479,103672.27279049622
2480,150208.5617460651
2481,123373.91408439736
2482,113577.57460477298
2483,112104.18976445582
2484,127214.12019579989
2485,121715.23049205191
2486,151457.280017319
2487,168616.22516818324
2488,161606.56505493814
2489,149230.69087192134
2490,153273.82072135428
2491,88217.5016313889
2492,189283.03839675957
2493,139559.851694594
2494,133124.30697352954
2495,78303.2579438337
2496,236122.86543046497
2497,146120.6103046408
2498,119651.1154991179
2499,84644.28438957981
2500,129380.2314445869
2501,135589.93024326782
2502,143886.7519432269
2503,103119.05252867201
2504,179634.37322962598
2505,239619.93854443223
2506,251200.02635439034
2507,293151.08255402034
2508,250751.1607931566
2509,206221.08690309722
2510,211608.22290748684
2511,174780.7053790089
2512,200088.37715574275
2513,211311.47964061724
2514,323766.553891543
2515,159516.62791572363
2516,177602.94090927788
2517,156605.7695876888
2518,161316.32303708844
2519,229726.83861871882
2520,227241.0765057894
2521,188504.91380524528
2522,227103.45619229774
2523,115816.61431034583
2524,139810.8789897985
2525,153273.50670669568
2526,144016.54392549733
2527,120377.29455376792
2528,139874.47228370022
2529,129771.11878530178
2530,125233.21916266879
2531,253828.37057907195
2532,230572.43686958062
2533,196866.61316408537
2534,210204.15950097915
2535,299609.3114802481
2536,228397.87207074623
2537,237076.21012103272
2538,189175.58820731458
2539,183463.4648028019
2540,180772.8664338429
2541,185754.019739402
2542,163563.63763720947
2543,118741.94640797495
2544,121683.73385688571
2545,128677.04809368389
2546,122545.44383715926
2547,149055.3313324251
2548,159893.4083337254
2549,166023.79923173654
2550,1488124.160961249
2551,133168.89252015555
2552,121651.93721164325
2553,75675.67679725026
2554,81088.30918878216
2555,118262.15773277523
2556,102733.6174152693
2557,103589.72140950686
2558,148545.33732690098
2559,139553.52327666723
2560,156092.69100411877
2561,151639.01584125482
2562,149671.69448543736
2563,149120.31282322164
2564,207193.0905750926
2565,154575.4927229132
2566,179225.9674228262
2567,142114.51575242635
2568,204513.40166027402
2569,250738.09718930203
2570,112644.17886463074
2571,208463.3944620431
2572,134912.49507062096
2573,217208.29402098994
2574,277013.57285311626
2575,130428.9549806734
2576,112758.28521565594
2577,140604.0053362898
2578,87505.26237699049
2579,59988.39195262843
2580,75359.50486588728
2581,98085.64053958669
2582,92606.84557080189
2583,295336.14004073007
2584,173454.60762176986
2585,181470.11038665244
2586,218922.751928154
2587,200674.65382943174
2588,134632.36641547421
2589,145639.94848343433
2590,208176.459899969
2591,229313.70094601533
2592,217178.49470190494
2593,241270.96085945476
2594,177879.56544079125
2595,197519.67815161802
2596,299089.40772723913
2597,196719.1133076888
2598,281873.2650155036
2599,354652.52983731235
2600,150115.9175579656
2601,128168.68115403564
2602,81983.5577006766
2603,91678.98345514826
2604,86126.80187834568
2605,77749.59717621935
2606,142319.75365411074
2607,216572.5915947403
2608,179452.36863806826
2609,165316.36791164285
2610,101951.63615853243
2611,161461.12702864528
2612,161855.17821772906
2613,127727.72343758476
2614,118262.91555957483
2615,151019.7244464572
2616,153656.96370335552
2617,189637.04894584778
2618,172278.3298963342
2619,203865.8497006288
2620,187410.7719031983
2621,176624.73453716532
2622,179113.73187778954
2623,235514.64681043636
2624,300739.04390704224
2625,334669.87547908875
2626,169507.6797786379
2627,171712.45329790763
2628,510128.3554292512
2629,562539.0031957057
2630,398859.43196098873
2631,556939.718602981
2632,438946.7732849377
2633,319873.71785775095
2634,434048.7777966707
2635,145456.28807173276
2636,168241.54044941324
2637,174629.64482106976
2638,277350.13214047044
2639,186455.42161909095
2640,145326.20550098986
2641,106777.96426177728
2642,183654.60798503112
2643,107555.43242440645
2644,122142.20420916333
2645,106230.96847821376
2646,96393.25579420666
2647,102590.96339050218
2648,144027.91216171617
2649,154349.04324352182
2650,135835.17847341977
2651,138831.94115951698
2652,443405.0830691217
2653,249192.69079573834
2654,280592.49564637855
2655,398066.2819880818
2656,312949.20128707803
2657,353154.48745646747
2658,311754.4684827049
2659,314047.2746090094
2660,363579.88597905706
2661,347598.2141977053
2662,346087.33001122455
2663,301883.653514927
2664,260944.90471139873
2665,326336.67706953443
2666,289382.4216933792
2667,176647.43881017144
2668,183652.44034577144
2669,179054.7707058589
2670,265990.56052070577
2671,186544.2204442947
2672,196353.9965649972
2673,202369.87272205832
2674,198845.37222634695
2675,164402.28456482076
2676,183111.354172497
2677,203237.6006874759
2678,235096.98943744274
2679,264577.95613833884
2680,278342.7208715432
2681,396845.00272093265
2682,319119.5793638186
2683,542519.4597393516
2684,292313.82918248704
2685,329289.71308411955
2686,257412.08013010255
2687,321673.34940619423
2688,206628.03509481158
2689,200972.31822712772
2690,463544.4992253091
2691,193893.8958201756
2692,136505.08892873293
2693,195054.7857119778
2694,126796.5808462774
2695,192856.20361425373
2696,182873.23159330498
2697,186163.30128677117
2698,177915.08460814945
2699,167090.86415337835
2700,145441.9198144735
2701,137863.14315959666
2702,106030.99052615424
2703,126017.43587942219
2704,137942.8281839062
2705,128057.41668708374
2706,104577.38378464717
2707,115109.86316086234
2708,134289.00330932598
2709,97635.765642036
2710,128865.7471147789
2711,323586.0227122188
2712,421532.6724697654
2713,177174.72803517836
2714,155214.63967531236
2715,171227.41910517085
2716,151788.71851851785
2717,200382.49533426907
2718,224310.38043956674
2719,170668.05508635682
2720,176480.1231494633
2721,133147.82260380505
2722,159465.90282748945
2723,138065.2477797508
2724,122247.07331205561
2725,128486.30025899308
2726,161981.9350372518
2727,198779.41705025174
2728,172491.1447264362
2729,144711.10749385273
2730,147002.66147089866
2731,128631.24511286462
2732,124080.04594129311
2733,157637.14922686166
2734,96673.65493819879
